solver_item_id,solver_subset,solver_difficulty_centered,judge_difficulty_centered,kudge_split,solver_difficulty_percentile,judge_difficulty_percentile
11,Korean-Easy,1.3625047206878662,6.033938884735107,Easy,76.9028871391076,98.16272965879264
216,Korean-Easy,1.3552525043487549,-0.12285150587558746,Easy,76.64041994750657,46.981627296587924
64,Korean-Easy,1.333961009979248,-0.6452998518943787,Easy,76.37795275590551,34.645669291338585
708,Korean-Hard,1.3278388977050781,0.5514317154884338,Hard,76.11548556430446,66.14173228346458
663,Korean-Hard,1.3277912139892578,1.3127391338348389,Hard,75.8530183727034,81.36482939632546
219,Korean-Easy,1.3268091678619385,4.219905376434326,Easy,75.59055118110236,95.2755905511811
177,Korean-Easy,1.3139944076538086,-0.9861442446708679,Easy,75.32808398950131,27.821522309711288
654,Korean-Hard,1.278386116027832,-0.11726096272468567,Hard,75.06561679790026,47.24409448818898
63,Korean-Easy,1.2773959636688232,0.24346038699150085,Easy,74.80314960629921,58.00524934383202
737,Korean-Hard,1.2748780250549316,-0.9024719595909119,Hard,74.54068241469817,29.92125984251969
677,Korean-Hard,1.2742903232574463,1.1332213878631592,Hard,74.2782152230971,76.9028871391076
158,Korean-Easy,1.2674953937530518,-1.339114785194397,Easy,74.01574803149606,19.68503937007874
651,Korean-Hard,1.2520709037780762,0.6386635899543762,Hard,73.75328083989501,68.50393700787401
715,Korean-Hard,1.185563325881958,0.5495285391807556,Hard,73.49081364829397,65.35433070866141
122,Korean-Easy,1.178335428237915,0.6793639063835144,Easy,73.22834645669292,71.91601049868767
83,Korean-Easy,1.1747722625732422,2.2233059406280518,Easy,72.96587926509186,90.5511811023622
730,Korean-Hard,1.1557226181030273,1.654382586479187,Hard,72.70341207349081,86.61417322834646
81,Korean-Easy,1.1427958011627197,1.632771611213684,Easy,72.44094488188976,86.08923884514435
685,Korean-Hard,1.1374053955078125,-0.6940255761146545,Hard,72.17847769028872,33.07086614173229
112,Korean-Easy,1.1352534294128418,2.0124034881591797,Easy,71.91601049868767,90.28871391076116
675,Korean-Hard,1.1349847316741943,1.2745414972305298,Hard,71.65354330708661,80.31496062992126
89,Korean-Easy,1.129716157913208,1.266136884689331,Easy,71.39107611548556,79.79002624671917
712,Korean-Hard,1.1294329166412354,-1.082963466644287,Hard,71.12860892388451,25.72178477690289
276,Korean-Easy,1.129101276397705,4.667442798614502,Easy,70.86614173228347,96.8503937007874
206,Korean-Easy,1.0993521213531494,-4.863831996917725,Easy,70.60367454068242,3.149606299212598
688,Korean-Hard,1.085341215133667,-4.731076240539551,Hard,70.34120734908137,4.199475065616798
672,Korean-Hard,1.0543386936187744,0.650233805179596,Hard,70.07874015748031,69.81627296587926
660,Korean-Hard,1.049797534942627,0.5199581980705261,Hard,69.81627296587926,64.04199475065617
118,Korean-Easy,1.047961711883545,1.481896162033081,Easy,69.5538057742782,84.51443569553805
54,Korean-Easy,1.0424644947052002,-0.7470394372940063,Easy,69.29133858267717,31.758530183727036
3,Korean-Easy,1.0362069606781006,-0.1689985990524292,Easy,69.02887139107612,45.40682414698163
687,Korean-Hard,0.9841358065605164,6.885738372802734,Hard,68.76640419947506,98.68766404199475
82,Korean-Easy,0.9689286351203918,-0.8141211867332458,Easy,68.50393700787401,31.23359580052493
86,Korean-Easy,0.9669306874275208,1.4464610815048218,Easy,68.24146981627297,83.98950131233596
247,Korean-Easy,0.9483216404914856,1.4315006732940674,Easy,67.97900262467192,83.46456692913385
205,Korean-Easy,0.9441966414451599,1.1818876266479492,Easy,67.71653543307087,79.00262467191601
208,Korean-Easy,0.9190495610237122,-2.0482940673828125,Easy,67.45406824146981,9.973753280839896
167,Korean-Easy,0.9069024920463562,0.9899393916130066,Easy,67.19160104986877,76.11548556430446
