k,loss,loss_std,auc,auc_std,log_likelihood,log_likelihood_std,brier,brier_std,ece,ece_std,final_train_loss,final_train_auc,final_train_log_likelihood,final_train_brier,final_train_ece
1,1.057814598083496,,0.8069311926605505,,-1.057814598083496,,0.17483137547969818,,0.13017504734405222,,0.18800325691699982,0.9348692300633202,-0.18798941373825073,0.06220768764615059,0.025204532002357213
2,1.4016977548599243,,0.8136815462494248,,-1.4016977548599243,,0.19887252151966095,,0.17419816997312138,,0.10177084803581238,0.9756859686152152,-0.10175079852342606,0.03226349875330925,0.015867058154346855
